fr,tr,de,en,es,title,speaker,duration,tags
"
											Le bâtiment qui était au nord des tours?
									","
											KA: Kulelerin hemen kuzeyindeki bina mı?
									","
											KA: Das ist das Gebäude nördlich der Türme, oder?
									","
											KA: Which was the building just north of the Towers?
									","
											KA: ¿Era ese el edificio que estaba al Norte de las Torres?
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											C'est ça, les Tours se sont effondrées dessus.
											Le projet est en suspend à cause de l'indignation de la communauté,
											c'est pour ça qu'ils ne réouvrent pas la rue
											pour relier cet endroit avec le reste de la ville.
											C'est pourquoi je pense qu'une concertation publique...
											J'aimerais qu'il y ait un concours international,
											un appel aux idées.
									","
											DR: Evet, kulelerin üzerine düştüğü bina.
											Hemen ortadan kaldırılmasının temel sebebi ise
											şehrin geri kalanının bağlamak için caddeleri
											kullanıma sokamayan komütenin öfkesiydi.
											Bu yüzden de halka açık bir ortamda
											uluslar arası bir yarışma ve yararlı fikirler için
											bir tür görüşme görebilmeyi isterim.
									","
											DR: Richtig, in das die Türme fielen.
											Der Grund, warum es ins Stocken geriet, 
sind Bürgerproteste,
											weil die Straße nicht wieder geöffnet wurde,
											um sie mit dem Rest der Stadt zu verbinden.
											Ein öffentlicher Dialog —
											ich sähe gerne einen internationalen Wettbewerb
											und einen Ideenwettbewerb für Nutzungen.
									","
											DR: Right, which the towers fell into.
											And the reason that's been held up is essentially by community outrage
											that they're not re-opening the street
											to connect that back to the rest of the city.
											I think a public dialogue — I think, you know,
											I'd like to see an international competition,
											and a call for ideas for uses.
									","
											DR: Correcto, sobre el cual las Torres cayeron.
											Y la razón por la cual está paralizado es la indignación de la comunidad
											ya que ellos no están re-abriendo la calle
											para conectar aquello de vuelta con el resto de la Ciudad.
											Así que pienso que un diálogo público — Creo, sabes,
											Me gustaría ver una competencia internacional,
											y un llamado a las ideas para los usos.
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Que ce soit de l'art, du logement,
											ou même du shopping?
									","
											KA: Sanatla ilgili mi, konut konusunda mı
											yoksa alışveriş konusunda mı?
									","
											KA: Ob es Kunst oder Wohnbau ist,
											oder zu welchem Anteil es Shopping ist?
									","
											KA: Whether it's arts, whether it's housing,
											whether it's what amount of shopping?
									","
											KA: Ya sean las artes, ya sea la vivienda,
											¿Ya sea el monto de las compras?
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Oui et nous cherchons d'autres idées.
											La petite fondation que nous avons créée cherche d'autres façons d'aider.
											Y compris prendre une petite partie adjacente au site
											et inviter 10 architectes qui n'ont pour l'instant pas voix au chapitre,
											à venir ici pour en faire des ateliers d'artistes.
											Trouver d'autres moyens d'encourager la discussion
											pour éviter des solutions trop simple ou trop massives
											et développer une multitude de choses.
									","
											DR: Evet. Ve biz başka şeyler için de bakıyoruz
											Bizi bir arada tutan bu küçük organizasyon başka konularda da yardım bekliyor.
											Bu konuya, sitenin yakınında evi bulunan bulunan
											ve şu an burda bulunmayan 10 mimarı davet edip
											ev sahipliği yapabilecek birisi de dahil.
											Ve de bu konuşmayı yekparelikten
											tek çözümlü olmaktan kurtaracak
											ve çeşitlilik sağlayacak yollardan yardım edebilecek.
									","
											DR: Richtig. Und wir suchen nach anderen Dingen.
											Die gegründete Stiftung sucht 
nach anderen Wegen um zu helfen.
											Einschließlich ein angrenzendes 
Grundstück zu nehmen
											und 10 Architekten einzuladen, 
die zurzeit keine Stimme
											in New York haben, 
um Künstlerwohnungen zu machen.
											Um die Diskussion gegen monolithische Lösungen
											auf andere Art zu fördern,
											und mehr über die Vielfalt 
von Dingen zu reden.
									","
											DR: Right. And we're looking for other things.
											This small foundation we put together is looking for other ways to help.
											Including taking a small piece adjacent to the site
											and inviting 10 architects who currently don't have a voice
											in New York to do artist housing.
											And find other ways to encourage the discussion
											to be against sort of monolithic, single solutions,
											and more about a multiplicity of things.
									","
											DR: Correcto. Y estamos buscando otras cosas.
											Esta pequeña fundación que hemos creado busca por otras maneras de ayudar.
											Incluyendo el tomar una pequeña pieza adyacente al sitio
											e invitar a 10 arquitectos que actualmente no tienen Voz
											en Nueva York para hacer alojamiento para artistas.
											Y encontrar otras maneras de animar la discusión
											para estar en contra de las soluciones únicas y monolíticas,
											y mas a favor de la multiplicidad de las cosas.
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Avant de conclure, vous avez je crois une vidéo montrant
											ce qui se passe sur la plate-forme?
									","
											KA: Bitirmeden önce, platformun üzerindeki deneyimle
											ilgili bir videon var, biliyorum.
									","
											KA: Bevor wir enden — 
Sie haben doch dieses digitale Video,
											das die Erfahrung auf der Plattform zeigt?
									","
											KA: Before we end, I know you have a piece of digital video
											of the experience of being on this platform?
									","
											KA: Antes que terminemos, sé que tienes una pieza de vídeo digital
											¿Sobre la experiencia de estar en esta plataforma?
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											John Kamen, qui est ici, a monté 2 mn 30 de vidéo
											qui montre la plate-forme maintenant qu'elle est ouverte.
											Ca me paraissait bien de finir là dessus.
									","
											DR: Kendisi burda olan, John Kamen platformun çalışmasını
											gösteren iki buçuk dakikalık bir video düzenledi.
											Düşündüm ki bu güzel bir bitiş olur.
									","
											DR: John Kamen, der sogar hier ist, stellte
											ein kurzes Stück zusammen, 
das die Plattform in Benutzung zeigt.
											Das wäre gut für den Abschluss.
									","
											DR: John Kamen — who's here, actually — put together
											a two and a half minute piece that shows the platform in use.
											So I thought that would be good to end with.
									","
											DR: John Kamen — que está aquí de hecho — creó
											una pieza de dos minutos y medio que muestra la plataforma en uso.
											Así que pensé que sería bueno finalizar con ella.
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Nous sommes au dessus de Fulton Street, à l'ouest.
											Une des difficultés que nous avons rencontrées avec l'administration Giuliani
											c'est que j'avais oublié à quel point il est contre les graffitis.
											Cette structure a été créée pour qu'on puisse écrire dessus.
									","
											DR: Şu an batıya, Fulton Caddesine bakıyoruz.
											Giuliani yönetimi ile birlikte unuttuğum zor konulardan biri de
											ne kadar graffiti karşıtı olduğuydu.
											Ve temelde, bizim yapımız üzerine yazılsın diye tasarlandı.
									","
											DR: Wir schauen von der Fulton Street nach Westen.
											Ein Konfliktpunkt mit 
der Giuliani-Regierung war,
											dass ich vergessen hatte, 
dass er gegen Graffiti war.
											Denn unsere Struktur war so gestaltet, 
dass darauf geschrieben werden sollte.
									","
											DR: We're looking from Fulton Street, west.
											One of the tricky issues we had with the Giuliani administration
											was I had forgotten how anti-graffiti he was.
											And essentially our structure was designed to be written on.
									","
											DR: Estamos viendo desde la Calle Fulton, Oeste.
											Uno de los asuntos difíciles que teníamos con la Administración Giuliani
											era, que yo había olvidado cuan anti-graffiti él era.
											Y esencialmente nuestra estructura fue diseñada para escribir sobre ella.
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Comme vous dites, ce n'est pas un mémorial.
											Mais aviez vous en tête d'autres mémoriaux? Celui du Vietnam?
											Ce genre de format?
									","
											KA: Söylediğin gibi, bu bir anıt deği.
											Ama anıtların bilincindesin değil mi? Mesela Vietnam Anıtı.
											Bu tür formda olanların?
									","
											KA: Wie Sie sagen, es ist kein Denkmal.
											Aber haben Sie an Gedenkstätten gedacht? 
Das Vietnam-Memorial?
											Diese Art von Formen?
									","
											KA: As you say, it's not a memorial.
											But were you conscious of memorials? The Vietnam Memorial?
											Those kinds of forms?
									","
											KA: Como tu bien dices, no es un monumento.
											¿Pero eran ustedes conscientes de los monumentos?¿El monumento a Vietnam?
											¿Este tipo de formas?
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Nous avons fait un grand travail de recherches,
											et nous avions d'autres mémoriaux en tête.
											En particulier concernant la complexité et la durée de réalisation.
											Il y a 350 personnes membres du comité pour Oklahoma City,
											c'est pourquoi nous avons trouvé que c'était une solution appropriée et spontanée
											qui s'étendait entre Union Square
											et les endroits qui se trouvaient déjà être des mémoriaux appropriés.
									","
											DR: Kesinlikle bu konuda çok çalışma yaptık,
											ve tabiki de diğer anıtların da bilincindeyim.
											Ve de onları yapmanın çok zaman tükettiğinin, karmaşık olduğunun.
											Oklahoma şehri için komitede 350 kişi mevcut.
											Bu yüzden de bunun bir defaya mahsus, anlık bir çözüm olduğunu
											sendika meydanına kadar genişlediğini
											ve şehirde zaten var olan özel amaçlara yönelik anıtları düşündük.
									","
											DR: Wir recherchierten so viel wie möglich
											und wir dachten an andere Gedenkstätten.
											Und an die nötige Komplexität und Zeit.
											Im Komitee für Oklahoma City sind 350 Personen,
											daher erschien uns das als spontane Ad-hoc-Lösung,
											die sich auf den Union Square und auf
											die existierenden Ad-hoc-Gedenkstätten 
in der Stadt ausdehnte.
									","
											DR: We certainly did as much research as we could,
											and we were conscious of other memorials.
											And also the complexity and length of time they really take to do.
											It's 350 people on the committee for Oklahoma City,
											which is why we thought of this as a sort of ad-hoc, spontaneous solution
											that expanded on Union Square
											and the places that were ad-hoc memorials in the city already.
									","
											DR: Ciertamente hicimos tanta investigación como pudimos,
											y estábamos conscientes de otros monumentos.
											Y también de la complejidad y cantidad de tiempo que toman hacerse.
											Son 350 personas en el comité de la Ciudad de Oklahoma,
											por lo cual pensamos en esto como una solución espontánea y apropiada
											que se expandió hasta la Plaza de la Unión
											y los lugares que ya eran monumentos a propósito en la ciudad.
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Cet échafaudage construit au dessus de la rue est démontable.
									","
											Görmüş olduğunuz cadde üzerindeki iskeleler kolayca çıkarılabilir.
									","
											Das Gerüst über der Straße ist demontierbar.
									","
											The scaffolding you can see built up over the street is de-mountable.
									","
											El andamiaje que puedes ver montado sobre la calle es desmontable.
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Ce qui est intéressant c'est que la nature du site a totalement changé,
											pour qu'on soit conscient
											qu'il ne s'agit pas seulement de la destructions de 2 bâtiments,
											mais de tous les autres autour de Ground Zero,
											et que les cicatrices sur ces bâtiments sont énormes.
											On voit St Paul à gauche.
									","
											Şimdi enteresan olan şey ise sitenin tüm doğasının değişmiş olması,
											bu yüzden de farkında olduğunuz şey
											sadece Sıfır Noktası'nın harabesi değil
											etrafı saran tüm binalar
											ve de etrafındaki binaların almış oldukları devasa yaralar.
											Solda Saint Paul's görünüyor.
									","
											Interessanterweise hat sich das Wesen 
des Grundstücks komplett geändert,
											sodass man sich nicht nur
											der Zerstörung der Gebäude am Ground Zero,
											sondern aller umliegenden Gebäude bewusst ist –
											und der enormen Narben 
der angrenzenden Gebäude.
											Hier links sieht man Saint Paul.
									","
											What's interesting now is the nature of the site has totally changed,
											so that what you're aware of
											is not just the destruction of the buildings in Ground Zero,
											but all of the buildings around it —
											and the scars on the building around it, which are enormous.
											This shows Saint Paul's on the left.
									","
											Lo interesante ahora es que la naturaleza del sitio ha cambiado totalmente,
											de manera que estás al tanto de
											que no es sólo la destrucción de los edificios en la Zona Cero,
											pero además de todos los edificios alrededor de ella —
											y las cicatrices en los edificios alrededor de ella, las cuales son enormes.
											Esto muestra Saint Paul a la izquierda.
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Je tiens à vous remercier au nom des New Yorkais
											d'avoir rendu tout ceci possible, de l'avoir fait.
											Le fait que tout cela ait été érigé presque instantanément,
											le fait d'être là,
											avant même qu'on envisage
											qu'une solution d'une telle envergure pouvait être apportée,
											contribue à son extraordinaire
											beauté, ou tout au moins,
											sa présence.
									","
											KA: Burdan New York'lular adına bu şeyi
											gerçekleştirdikleri için teşekkür etmek istiyorum.
											Ama inşaasının doğası itibariyle, varlığı
											ve orda bulunması,
											inançınızdan hemen önce
											bu büyüklükte bir karşılığa ulaşabilmesi
											bence onun olağanüstü —
											güzellik denir mi bilmem —
											ama mevcudiyetinin bir parçasıdır.
									","
											KA: Ich möchte Ihnen im Namen 
der New Yorker danken,
											dass Sie das ermöglicht und umgesetzt haben.
											Aber die nahezu sofortige Errichtung
											und seine Existenz,
											bevor man glauben konnte,
											dass eine Reaktion dieser Größenordnung 
erreicht werden konnte,
											ist Teil seiner außergewöhnlichen —
											Schönheit ist vielleicht nicht das richtige Wort —
											aber Präsenz.
									","
											KA: I just want to thank you on behalf of New Yorkers
											for making this happen and getting this done.
											But the kind of virtually instantaneous nature of its erection,
											and its being there,
											almost before you could believe
											that a response of this magnitude could be accomplished,
											is part of its extraordinary —
											I don't know if beauty is the word —
											but presence.
									","
											KA: Sólo quiero agradecerte en nombre de los Neoyorkinos
											por hacer que esto sucediera y haber hecho ésto.
											Pero la naturaleza casi virtualmente instantánea de su edificación,
											y el hecho de que esté allí,
											casi antes de que puedas creer
											que una respuesta de esta magnitud pueda ser lograda,
											es parte de su, pienso, extraordinaria —
											No sé si belleza es la palabra —
											pero su presencia.
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Ce fut un honneur pour moi.
											Nous sommes ravis d'avoir pu le montrer ici.
									","
											DR: Bunu başarmak bir onurdu.
											Ve bunu burada sunarken büyük heyecan duyduk.
									","
											DR: Es war mir eine Ehre.
											Wir waren begeistert, das hier zeigen zu können.
									","
											DR: It was an honor to do.
											And we were thrilled to be able to show it here.
									","
											DR: Fue un honor hacerlo.
											Y estuvimos encantados de poder mostrarlo aquí.
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
